src_claim_id,dst_claim_id,src_paper,src_kind,src_label,src_section,src_line_start,src_line_end,dst_paper,dst_kind,dst_label,dst_section,dst_line_start,dst_line_end
GLC3:lemma:l:Eis enh glob,GLC3:proposition:p:loc vs global CT enh co,GLC3,lemma,l:Eis enh glob,Global interpretation of the enhanced functors,12645,12647,GLC3,proposition,p:loc vs global CT enh co,Global interpretation of the enhanced functors,12016,12021
GLC3:lemma:l:Eis enh glob,GLC3:proposition:p:loc-to-glob Drinf defnd,GLC3,lemma,l:Eis enh glob,Global interpretation of the enhanced functors,12645,12647,GLC3,proposition,p:loc-to-glob Drinf defnd,Global interpretation of the enhanced functors,12269,12300
GLC3:corollary:c:loc vs glob Eis ! enh,GLC3:proposition:p:loc vs global CT enh co,GLC3,corollary,c:loc vs glob Eis ! enh,Global interpretation of the enhanced functors,12717,12734,GLC3,proposition,p:loc vs global CT enh co,Global interpretation of the enhanced functors,12016,12021
GLC3:corollary:c:compact CT,GLC3:proposition:p:compact Eis,GLC3,corollary,c:compact CT,Global interpretation of the enhanced functors,12862,12864,GLC3,proposition,p:compact Eis,Global interpretation of the enhanced functors,12856,12858
GLC3:corollary:c:coeff of Eis !,GLC3:lemma:l:indep L,GLC3,corollary,c:coeff of Eis !,Interaction of parabolic induction with the Whittaker model,12972,12984,GLC3,lemma,l:indep L,Interaction of parabolic induction with the Whittaker model,13042,13053
GLC3:lemma:l:indep L,GLC3:theorem:t:CT co of Poinc,GLC3,lemma,l:indep L,Interaction of parabolic induction with the Whittaker model,13042,13053,GLC3,theorem,t:CT co of Poinc,Interaction of parabolic induction with the Whittaker model,12907,12945
GLC3:corollary:c:CT Poinc !,GLC3:theorem:t:Kevin,GLC3,corollary,c:CT Poinc !,Interaction of parabolic induction with the Whittaker model,13066,13095,GLC3,theorem,t:Kevin,Interaction of parabolic induction with the Whittaker model,13102,13113
GLC3:corollary:c:CT Poinc !,GLC3:theorem:t:local-to-global Whit,GLC3,corollary,c:CT Poinc !,Interaction of parabolic induction with the Whittaker model,13066,13095,GLC3,theorem,t:local-to-global Whit,Interaction of parabolic induction with the Whittaker model,13357,13391
GLC3:theorem:t:Kevin,GLC3:corollary:c:CT Poinc !,GLC3,theorem,t:Kevin,Interaction of parabolic induction with the Whittaker model,13102,13113,GLC3,corollary,c:CT Poinc !,Interaction of parabolic induction with the Whittaker model,13066,13095
GLC3:theorem:t:Kevin,GLC3:corollary:c:intertwiners CT simple,GLC3,theorem,t:Kevin,Interaction of parabolic induction with the Whittaker model,13102,13113,GLC3,corollary,c:intertwiners CT simple,Eisenstein and constant term functors on the geometric side,11154,11163
GLC3:theorem:t:Kevin,GLC3:theorem:t:CT co of Poinc,GLC3,theorem,t:Kevin,Interaction of parabolic induction with the Whittaker model,13102,13113,GLC3,theorem,t:CT co of Poinc,Interaction of parabolic induction with the Whittaker model,12907,12945
GLC3:theorem:t:local-to-global Whit,GLC3:corollary:c:! BunPt unital,GLC3,theorem,t:local-to-global Whit,Interaction of parabolic induction with the Whittaker model,13357,13391,GLC3,corollary,c:! BunPt unital,Global interpretation of the enhanced functors,12608,12610
GLC3:theorem:t:local-to-global Whit,GLC3:proposition:p:* BunPt unital,GLC3,theorem,t:local-to-global Whit,Interaction of parabolic induction with the Whittaker model,13357,13391,GLC3,proposition,p:* BunPt unital,Global interpretation of the enhanced functors,11790,11792
GLC3:remark:auto0110@L13810,GLC3:theorem:t:CT co of Poinc,GLC3,remark,,Interaction of parabolic induction with the Whittaker model,13810,13815,GLC3,theorem,t:CT co of Poinc,Interaction of parabolic induction with the Whittaker model,12907,12945
GLC3:lemma:l:basic Zastava,GLC3:theorem:t:CT co of Poinc,GLC3,lemma,l:basic Zastava,Interaction of parabolic induction with the Whittaker model,13841,13874,GLC3,theorem,t:CT co of Poinc,Interaction of parabolic induction with the Whittaker model,12907,12945
GLC3:lemma:l:open Bruhat,GLC3:lemma:l:UHA,GLC3,lemma,l:open Bruhat,Interaction of parabolic induction with the Whittaker model,13950,13952,GLC3,lemma,l:UHA,Interaction of parabolic induction with the Whittaker model,13459,13461
GLC3:lemma:l:open Bruhat,GLC3:theorem:t:CT co of Poinc,GLC3,lemma,l:open Bruhat,Interaction of parabolic induction with the Whittaker model,13950,13952,GLC3,theorem,t:CT co of Poinc,Interaction of parabolic induction with the Whittaker model,12907,12945
GLC3:proposition:p:CT co of Poinc,GLC3:theorem:t:CT co of Poinc,GLC3,proposition,p:CT co of Poinc,Interaction of parabolic induction with the Whittaker model,14059,14070,GLC3,theorem,t:CT co of Poinc,Interaction of parabolic induction with the Whittaker model,12907,12945
GLC3:remark:auto0114@L14086,GLC3:lemma:l:basic Zastava,GLC3,remark,,Interaction of parabolic induction with the Whittaker model,14086,14099,GLC3,lemma,l:basic Zastava,Interaction of parabolic induction with the Whittaker model,13841,13874
GLC3:remark:auto0114@L14086,GLC3:proposition:p:CT co of Poinc,GLC3,remark,,Interaction of parabolic induction with the Whittaker model,14086,14099,GLC3,proposition,p:CT co of Poinc,Interaction of parabolic induction with the Whittaker model,14059,14070
GLC3:remark:auto0114@L14086,GLC3:theorem:t:local-to-global Whit,GLC3,remark,,Interaction of parabolic induction with the Whittaker model,14086,14099,GLC3,theorem,t:local-to-global Whit,Interaction of parabolic induction with the Whittaker model,13357,13391
GLC3:proposition:p:CT co of Poinc next,GLC3:lemma:l:basic Zastava,GLC3,proposition,p:CT co of Poinc next,Interaction of parabolic induction with the Whittaker model,14203,14220,GLC3,lemma,l:basic Zastava,Interaction of parabolic induction with the Whittaker model,13841,13874
GLC3:proposition:p:CT co of Poinc next,GLC3:lemma:l:pullback Delta,GLC3,proposition,p:CT co of Poinc next,Interaction of parabolic induction with the Whittaker model,14203,14220,GLC3,lemma,l:pullback Delta,Interaction of parabolic induction with the Whittaker model,13631,13633
GLC3:proposition:p:CT co of Poinc next,GLC3:lemma:l:unital local and global Whit,GLC3,proposition,p:CT co of Poinc next,Interaction of parabolic induction with the Whittaker model,14203,14220,GLC3,lemma,l:unital local and global Whit,Interaction of parabolic induction with the Whittaker model,13512,13518
GLC3:proposition:p:CT co of Poinc next,GLC3:proposition:p:CT co of Poinc,GLC3,proposition,p:CT co of Poinc next,Interaction of parabolic induction with the Whittaker model,14203,14220,GLC3,proposition,p:CT co of Poinc,Interaction of parabolic induction with the Whittaker model,14059,14070
GLC3:proposition:p:CT co of Poinc next,GLC3:theorem:t:CT co of Poinc,GLC3,proposition,p:CT co of Poinc next,Interaction of parabolic induction with the Whittaker model,14203,14220,GLC3,theorem,t:CT co of Poinc,Interaction of parabolic induction with the Whittaker model,12907,12945
GLC3:proposition:p:CT co of Poinc next,GLC3:theorem:t:local-to-global Whit,GLC3,proposition,p:CT co of Poinc next,Interaction of parabolic induction with the Whittaker model,14203,14220,GLC3,theorem,t:local-to-global Whit,Interaction of parabolic induction with the Whittaker model,13357,13391
GLC3:theorem:t:CT co of Poinc enh,GLC3:corollary:c:coeff of Eis !,GLC3,theorem,t:CT co of Poinc enh,Interaction of parabolic induction with the Whittaker model,14278,14318,GLC3,corollary,c:coeff of Eis !,Interaction of parabolic induction with the Whittaker model,12972,12984
GLC3:corollary:c:coeff of Eis ! enh,GLC3:corollary:c:loc vs global CT enh ? co,GLC3,corollary,c:coeff of Eis ! enh,Interaction of parabolic induction with the Whittaker model,14339,14369,GLC3,corollary,c:loc vs global CT enh ? co,Global interpretation of the enhanced functors,12796,12812
GLC3:corollary:c:coeff of Eis ! enh,GLC3:lemma:l:open Bruhat,GLC3,corollary,c:coeff of Eis ! enh,Interaction of parabolic induction with the Whittaker model,14339,14369,GLC3,lemma,l:open Bruhat,Interaction of parabolic induction with the Whittaker model,13950,13952
GLC3:corollary:c:coeff of Eis ! enh,GLC3:lemma:l:pullback Delta,GLC3,corollary,c:coeff of Eis ! enh,Interaction of parabolic induction with the Whittaker model,14339,14369,GLC3,lemma,l:pullback Delta,Interaction of parabolic induction with the Whittaker model,13631,13633
GLC3:corollary:c:coeff of Eis ! enh,GLC3:proposition:p:CT co of Poinc,GLC3,corollary,c:coeff of Eis ! enh,Interaction of parabolic induction with the Whittaker model,14339,14369,GLC3,proposition,p:CT co of Poinc,Interaction of parabolic induction with the Whittaker model,14059,14070
GLC3:corollary:c:coeff of Eis ! enh,GLC3:proposition:p:loc-to-glob Drinf defnd,GLC3,corollary,c:coeff of Eis ! enh,Interaction of parabolic induction with the Whittaker model,14339,14369,GLC3,proposition,p:loc-to-glob Drinf defnd,Global interpretation of the enhanced functors,12269,12300
GLC3:corollary:c:coeff of Eis ! enh,GLC3:theorem:t:CT co of Poinc,GLC3,corollary,c:coeff of Eis ! enh,Interaction of parabolic induction with the Whittaker model,14339,14369,GLC3,theorem,t:CT co of Poinc,Interaction of parabolic induction with the Whittaker model,12907,12945
GLC3:corollary:c:coeff of Eis ! enh,GLC3:theorem:t:CT co of Poinc enh,GLC3,corollary,c:coeff of Eis ! enh,Interaction of parabolic induction with the Whittaker model,14339,14369,GLC3,theorem,t:CT co of Poinc enh,Interaction of parabolic induction with the Whittaker model,14278,14318
GLC3:proposition:p:pullback Delta gen,GLC3:theorem:t:CT co of Poinc enh,GLC3,proposition,p:pullback Delta gen,Interaction of parabolic induction with the Whittaker model,14433,14448,GLC3,theorem,t:CT co of Poinc enh,Interaction of parabolic induction with the Whittaker model,14278,14318
GLC3:remark:auto0119@L14452,GLC3:proposition:p:pullback Delta gen,GLC3,remark,,Interaction of parabolic induction with the Whittaker model,14452,14458,GLC3,proposition,p:pullback Delta gen,Interaction of parabolic induction with the Whittaker model,14433,14448
GLC3:remark:auto0120@L14515,GLC3:lemma:l:pullback Delta,GLC3,remark,,Interaction of parabolic induction with the Whittaker model,14515,14520,GLC3,lemma,l:pullback Delta,Interaction of parabolic induction with the Whittaker model,13631,13633
GLC3:remark:auto0120@L14515,GLC3:proposition:p:pullback Delta gen,GLC3,remark,,Interaction of parabolic induction with the Whittaker model,14515,14520,GLC3,proposition,p:pullback Delta gen,Interaction of parabolic induction with the Whittaker model,14433,14448
GLC3:corollary:c:CT and Loc kappa,GLC3:theorem:t:Loc kappa,GLC3,corollary,c:CT and Loc kappa,Constant term of Kac-Moody localization,14699,14710,GLC3,theorem,t:Loc kappa,Constant term of Kac-Moody localization,14682,14693
GLC3:corollary:c:CT and Loc crit,GLC3:theorem:t:Loc kappa,GLC3,corollary,c:CT and Loc crit,Constant term of Kac-Moody localization,14722,14733,GLC3,theorem,t:Loc kappa,Constant term of Kac-Moody localization,14682,14693
GLC3:remark:auto0126@L14836,GLC3:corollary:c:CT and Loc crit,GLC3,remark,,Constant term of Kac-Moody localization,14836,14843,GLC3,corollary,c:CT and Loc crit,Constant term of Kac-Moody localization,14722,14733
GLC3:remark:auto0126@L14836,GLC3:proposition:p:Loc and duality P,GLC3,remark,,Constant term of Kac-Moody localization,14836,14843,GLC3,proposition,p:Loc and duality P,Constant term of Kac-Moody localization,14816,14834
GLC3:remark:auto0126@L14836,GLC3:theorem:t:Loc kappa,GLC3,remark,,Constant term of Kac-Moody localization,14836,14843,GLC3,theorem,t:Loc kappa,Constant term of Kac-Moody localization,14682,14693
GLC3:theorem:t:coeff Loc,GLC3:proposition:p:loc vs global CT enh co,GLC3,theorem,t:coeff Loc,Constant term of Kac-Moody localization,15378,15383,GLC3,proposition,p:loc vs global CT enh co,Global interpretation of the enhanced functors,12016,12021
GLC3:corollary:c:pullback transl twist,GLC3:lemma:l:global twistings shift,GLC3,corollary,c:pullback transl twist,Constant term of Kac-Moody localization,15511,15515,GLC3,lemma,l:global twistings shift,Constant term of Kac-Moody localization,15483,15496
GLC3:corollary:c:CT and Loc crit transl rho,GLC3:theorem:t:CT and Loc crit enh,GLC3,corollary,c:CT and Loc crit transl rho,Constant term of Kac-Moody localization,15606,15623,GLC3,theorem,t:CT and Loc crit enh,Constant term of Kac-Moody localization,14934,14947
GLC3:corollary:c:CT and Loc crit transl enh rho,GLC3:proposition:p:rel det,GLC3,corollary,c:CT and Loc crit transl enh rho,Constant term of Kac-Moody localization,15649,15665,GLC3,proposition,p:rel det,Constant term of Kac-Moody localization,14761,14767
GLC3:lemma:l:rel det LS,GLC3:corollary:c:Eis spec Gamma,GLC3,lemma,l:rel det LS,Spectral Eisenstein and constant term functors,15860,15868,GLC3,corollary,c:Eis spec Gamma,Spectral Eisenstein and constant term functors,16050,16052
GLC3:theorem:t:Eis spec Gamma,GLC3:corollary:c:coeff of Eis !,GLC3,theorem,t:Eis spec Gamma,Spectral Eisenstein and constant term functors,16006,16008,GLC3,corollary,c:coeff of Eis !,Interaction of parabolic induction with the Whittaker model,12972,12984
GLC3:theorem:t:Eis spec Gamma,GLC3:theorem:t:CT co of Poinc,GLC3,theorem,t:Eis spec Gamma,Spectral Eisenstein and constant term functors,16006,16008,GLC3,theorem,t:CT co of Poinc,Interaction of parabolic induction with the Whittaker model,12907,12945
GLC3:theorem:t:Eis spec Gamma,GLC3:theorem:t:CT of Loc spec QCoh,GLC3,theorem,t:Eis spec Gamma,Spectral Eisenstein and constant term functors,16006,16008,GLC3,theorem,t:CT of Loc spec QCoh,Spectral Eisenstein and constant term functors,16126,16128
GLC3:corollary:c:Eis spec Gamma,GLC3:theorem:t:Eis spec Gamma,GLC3,corollary,c:Eis spec Gamma,Spectral Eisenstein and constant term functors,16050,16052,GLC3,theorem,t:Eis spec Gamma,Spectral Eisenstein and constant term functors,16006,16008
GLC3:theorem:t:CT of Loc spec QCoh,GLC3:corollary:c:coeff of Eis !,GLC3,theorem,t:CT of Loc spec QCoh,Spectral Eisenstein and constant term functors,16126,16128,GLC3,corollary,c:coeff of Eis !,Interaction of parabolic induction with the Whittaker model,12972,12984
GLC3:theorem:t:CT of Loc spec QCoh,GLC3:lemma:l:CT spec IndCoh vs QCoh,GLC3,theorem,t:CT of Loc spec QCoh,Spectral Eisenstein and constant term functors,16126,16128,GLC3,lemma,l:CT spec IndCoh vs QCoh,Spectral Eisenstein and constant term functors,15786,15795
GLC3:theorem:t:CT of Loc spec QCoh,GLC3:lemma:l:rel det LS,GLC3,theorem,t:CT of Loc spec QCoh,Spectral Eisenstein and constant term functors,16126,16128,GLC3,lemma,l:rel det LS,Spectral Eisenstein and constant term functors,15860,15868
GLC3:theorem:t:CT of Loc spec QCoh,GLC3:theorem:t:Eis spec Gamma,GLC3,theorem,t:CT of Loc spec QCoh,Spectral Eisenstein and constant term functors,16126,16128,GLC3,theorem,t:Eis spec Gamma,Spectral Eisenstein and constant term functors,16006,16008
GLC3:remark:auto0143@L16162,GLC3:corollary:c:CT Poinc !,GLC3,remark,,Spectral Eisenstein and constant term functors,16162,16171,GLC3,corollary,c:CT Poinc !,Interaction of parabolic induction with the Whittaker model,13066,13095
GLC3:remark:auto0143@L16162,GLC3:corollary:c:CT of Loc spec IndCoh,GLC3,remark,,Spectral Eisenstein and constant term functors,16162,16171,GLC3,corollary,c:CT of Loc spec IndCoh,Spectral Eisenstein and constant term functors,16146,16160
GLC3:remark:auto0143@L16162,GLC3:proposition:p:as good as conn,GLC3,remark,,Spectral Eisenstein and constant term functors,16162,16171,GLC3,proposition,p:as good as conn,Sheaves on the (pointwise) \texorpdfstring{$\LS_{\sH}^\mer$}{LSunip} for a unipotent group,24765,24768
GLC3:remark:auto0143@L16162,GLC3:theorem:t:CT of Loc spec QCoh,GLC3,remark,,Spectral Eisenstein and constant term functors,16162,16171,GLC3,theorem,t:CT of Loc spec QCoh,Spectral Eisenstein and constant term functors,16126,16128
GLC3:lemma:l:IndCoh tensor up,GLC3:proposition:p:q* indep,GLC3,lemma,l:IndCoh tensor up,Spectral Eisenstein and constant term functors,16843,16849,GLC3,proposition,p:q* indep,Spectral Eisenstein and constant term functors,16765,16767
GLC3:theorem:t:Nick,GLC3:proposition:p:Eis !* spec,GLC3,theorem,t:Nick,Spectral Eisenstein and constant term functors,16902,16918,GLC3,proposition,p:Eis !* spec,Spectral Eisenstein and constant term functors,16954,16956
GLC3:theorem:t:Nick,GLC3:theorem:t:main,GLC3,theorem,t:Nick,Spectral Eisenstein and constant term functors,16902,16918,GLC3,theorem,t:main,The Langlands functor is an equivalence on the Eisenstein part(s),21749,21752
GLC3:proposition:p:Eis !* spec,GLC3:corollary:c:Eis spec Gamma,GLC3,proposition,p:Eis !* spec,Spectral Eisenstein and constant term functors,16954,16956,GLC3,corollary,c:Eis spec Gamma,Spectral Eisenstein and constant term functors,16050,16052
GLC3:theorem:t:Eis spec enh Gamma,GLC3:corollary:c:Eis spec Gamma,GLC3,theorem,t:Eis spec enh Gamma,Spectral Eisenstein and constant term functors,17184,17186,GLC3,corollary,c:Eis spec Gamma,Spectral Eisenstein and constant term functors,16050,16052
GLC3:remark:auto0151@L17272,GLC3:remark:r:no LS N mer,GLC3,remark,,Spectral Eisenstein and constant term functors,17272,17282,GLC3,remark,r:no LS N mer,Spectral semi-infinite category/ies,4009,4035
GLC3:remark:auto0152@L17356,GLC3:lemma:l:rel det LS,GLC3,remark,,Spectral Eisenstein and constant term functors,17356,17367,GLC3,lemma,l:rel det LS,Spectral Eisenstein and constant term functors,15860,15868
GLC3:remark:auto0152@L17356,GLC3:remark:r:old pullback,GLC3,remark,,Spectral Eisenstein and constant term functors,17356,17367,GLC3,remark,r:old pullback,Spectral Eisenstein and constant term functors,16529,16577
GLC3:proposition:p:CT spec IC,GLC3:remark:r:IGP spec duality,GLC3,proposition,p:CT spec IC,Spectral Eisenstein and constant term functors,17599,17602,GLC3,remark,r:IGP spec duality,Spectral semi-infinite category/ies,3855,3872
GLC3:proposition:p:CT spec IC,GLC3:theorem:t:intertwiners,GLC3,proposition,p:CT spec IC,Spectral Eisenstein and constant term functors,17599,17602,GLC3,theorem,t:intertwiners,Eisenstein and constant term functors on the geometric side,11086,11097
GLC3:remark:auto0156@L17746,GLC3:conjecture:c:Theta spec glob,GLC3,remark,,Spectral Eisenstein and constant term functors,17746,17757,GLC3,conjecture,c:Theta spec glob,Spectral Eisenstein and constant term functors,17734,17744
GLC3:remark:auto0156@L17746,GLC3:theorem:t:Nick,GLC3,remark,,Spectral Eisenstein and constant term functors,17746,17757,GLC3,theorem,t:Nick,Spectral Eisenstein and constant term functors,16902,16918
GLC3:remark:auto0158@L17782,GLC3:conjecture:c:Nick dual,GLC3,remark,,Spectral Eisenstein and constant term functors,17782,17786,GLC3,conjecture,c:Nick dual,Spectral Eisenstein and constant term functors,17776,17780
GLC3:remark:auto0158@L17782,GLC3:conjecture:c:Theta spec glob,GLC3,remark,,Spectral Eisenstein and constant term functors,17782,17786,GLC3,conjecture,c:Theta spec glob,Spectral Eisenstein and constant term functors,17734,17744
GLC3:theorem:t:CT opers,GLC3:proposition:p:j glob,GLC3,theorem,t:CT opers,Spectral constant term functor and opers,18051,18053,GLC3,proposition,p:j glob,Spectral constant term functor and opers,17914,17916
