claim_id,paper_key,env,kind,opt_title,label,section,subsection,subsubsection,statement_preview,statement_sha256,tex_file,line_start,line_end
GLC3:remark:r:OpMmf functor,GLC3,rem,remark,,r:OpMmf functor,Proof of \thmref{t:local Jacquet dual enh},,,"\label{r:OpMmf functor} In terms of Remarks \ref{r:OpMmf} and \ref{r:OpMmf wedge}, the functor $\sF^{\on{spec}}_{\MOp(\cM)}$ is the composition \begin{multline*} \IndCoh^*(\Op_{\cM,\rhoch_P}^{\on{mon-free}})\overset{((\sfq^{\on{Miu,mon-free}})^\wedge)^!}\longrightarrow \IndCoh^*(…",8593e39e6f9ea24abde8ec3b8c7d9ff2e16eaede426c54f99a387250688e59be,gaits3.tex,8610,8646
GLC3:remark:auto0060@L8746,GLC3,rem,remark,,,Proof of \thmref{t:local Jacquet dual enh},,,"See Remark \ref{r:OpMmf functor} for the geometric meaning of the functor $\sF^{\on{spec,ext}}_{\MOp(\cM)}$.",8bd84f007fe1f287c92ec727142e67cdab07a2467e7c85d7109350141fa27d23,gaits3.tex,8746,8750
GLC3:proposition:p:F KM Sph via semiinf,GLC3,prop,proposition,,p:F KM Sph via semiinf,Proof of \thmref{t:local Jacquet dual enh},,,"\label{p:F KM Sph via semiinf} The functor $\on{pre-pre-}\!\sF_{\on{KM}(G)}$ identifies canonically with the composition \begin{multline} \label{e:F KM Sph via semiinf} \KL(G)_{\crit_G}\underset{\Sph_G}\otimes \on{I}(G,P^-)^{\on{loc}}_{\rho_P(\omega_X)} \overset{\on{Id}\otimes \a…",045b6cb7f61cb845227f9e0c9cc6010e400f9f21e3bcd764fb06b20b94007be1,gaits3.tex,8845,8854
GLC3:proposition:p:support of Wak Sph,GLC3,prop,proposition,,p:support of Wak Sph,Proof of \thmref{t:local Jacquet dual enh},,,"\label{p:support of Wak Sph} \hfill \smallskip \noindent{\em(a)} The functor $$\Wak^{-,\semiinf}_{\rho_P(\omega_X)}:\KL(M)_{\crit_M-\rhoch_P}\to (\hg\mod_{\crit_G})^{-,\semiinf}$$ sends $(\KL(M)_{\crit_M-\rhoch_P})_{\Gmf}\subset \KL(M)_{\crit_M-\rhoch_P}$ to essential image of \e…",e28d539b48c895d2cf2c1a26d545d490cd772a0623e7ac4a1950cc2ee53226b0,gaits3.tex,8927,8964
GLC3:corollary:c:support of Wak Sph,GLC3,cor,corollary,,c:support of Wak Sph,Proof of \thmref{t:local Jacquet dual enh},,,"\label{c:support of Wak Sph} We have a canonical isomorphism $$\Wak^{-,\semiinf}_{\rho_P(\omega_X)}|_{(\KL(M)_{\crit_M-\rhoch_P})_{\Gmf}} \circ ((\sfq^{\on{Miu,mon-free}})^\wedge)^! \simeq \Wak^{-,\on{enh}}_{\rho_P(\omega_X)}$$ as functors $$\KL(M)_{\crit_M-\rhoch_P}\to \KL(G)_{\…",d3a965f3238d26700e49b99a26170e9a8d86f6e3bdb986357ce63504b9eb8d66,gaits3.tex,8972,8978
GLC3:remark:auto0064@L9103,GLC3,rem,remark,,,Proof of \thmref{t:local Jacquet dual enh},,,"Note that in computing the above compositions, the Chevalley involutions on either $G$ or $M$ played no role. They will, however, play a role for the next step in constructing \eqref{e:ident pre pre F}, see \secref{sss:center on Wak} below.",dfbc2bdfef9a154a2e93abed3ceb1cc0ae934606a8897632c8906894e9da473f,gaits3.tex,9103,9108
GLC3:corollary:c:Miura and Wak,GLC3,cor,corollary,,c:Miura and Wak,Proof of \thmref{t:local Jacquet dual enh},,,\label{c:Miura and Wak} The functor $$\Wak:\hm\mod_{\crit_M-\rhoch_P}\to (\hg\mod_{\crit_G})^{\fL^+(N_P)}$$ is compatible with the above actions via the monoidal functor \begin{equation} \label{e:Miura transform IndCoh} \IndCoh^!(\Op^\mer_\cG)\overset{(\sfp^{\on{Miu}})^!}\longrig…,122d72c5e0833f4d5b4acea6977dab8f11be7e035f2dc1d351515e7472e64b6a,gaits3.tex,9280,9287
GLC3:corollary:c:Miura and BRST,GLC3,cor,corollary,,c:Miura and BRST,Proof of \thmref{t:local Jacquet dual enh},,,"\label{c:Miura and BRST} The composite functor $$(\hg\mod_{\crit_G})^{\fL^+(N_P)}\to \hg\mod_{\crit_G} \overset{J^{-}_{\on{KM}}}\longrightarrow \hm\mod_{\crit_M+\rhoch_P}$$ is $\IndCoh^!(\Op^\mer_\cG)$-linear via \eqref{e:Miura transform IndCoh}, where: \begin{itemize} \item $\In…",563c0e75d615d95868b66a5c89ed630e2b28884725a674e553438eeb8679aae0,gaits3.tex,9300,9314
GLC3:proposition:p:mon via Sph gen,GLC3,prop,proposition,,p:mon via Sph gen,Proof of \thmref{t:local Jacquet dual enh},,,"\label{p:mon via Sph gen} The inclusion $$\KL(G)_{\crit}\underset{\Sph_G}\otimes \Dmod_{\frac{1}{2}}(\Gr_{G,\ul{x}}) \subset (\hg\mod_{\crit})_{\mf}$$ is an equality.",58c2326081df8ba49190720e0adaf6d395d2c4de1b0132cda7055b569bcf7dfe,gaits3.tex,9389,9393
GLC3:theorem:t:FG1,GLC3,thm,theorem,,t:FG1,Proof of \thmref{t:local Jacquet dual enh},,,"\label{t:FG1} At the \emph{pointwise level}, the two circuits of the diagram \eqref{e:dual Jacquet enh diagram} commute when evaluated on the object $\on{Vac}(M)_{\crit_M-\rhoch_P}\in \KL(M)_{\crit_M-\rhoch_P}$. Moreover: \medskip \noindent{\em(i)} This isomorphism is compatible…",3c7398fd275b3bf3bcae3c2e8d13292cd9f573714978cc7ab52be5084907d936,gaits3.tex,9561,9576
GLC3:corollary:c:FG1,GLC3,cor,corollary,,c:FG1,Proof of \thmref{t:local Jacquet dual enh},,,\label{c:FG1} The unital factorization algebras $\wt\CA$ and $\wt\CA^{\on{spec}}$ are canonically isomorphic.,f2e90b9c1b129b9e8b5c6dff50505202905ad87256b84a5b4b95841201425675,gaits3.tex,9590,9593
GLC3:remark:r:coJ  exact,GLC3,rem,remark,,r:coJ  exact,"Proof of \thmref{t:local Jacquet dual enh}, continuation",,,"\label{r:coJ exact} The above argument shows that the restriction of the functor $\on{co}\!J^{-,\on{spec},\on{enh}}_\Op$ to $$\IndCoh^*((\MOp^\Mmf_{\cG,\cP^-})^\wedge_\mf)\subset \IndCoh^*(\MOp^\Mmf_{\cG,\cP^-})$$ is actually t-exact. \medskip Indeed, the connective subcategory o…",6665ff20cb9a0f01e0430e3990e0e993f3d037db3cf271ec5829e7d3b9d8f686,gaits3.tex,9859,9870
GLC3:remark:auto0071@L9898,GLC3,rem,remark,,,"Proof of \thmref{t:local Jacquet dual enh}, continuation",,,"The object $$R_\cG^\Op\in \on{FactAlg}^{\on{untl}}(\QCoh(\Op^\reg_\cG)\otimes \Rep(\cG))$$ introduced above is closely related to the object $$R_{\cG,\Op}\in \on{FactAlg}^{\on{untl}}(\Rep(\cG))$$ from \cite[Equation (4.8)]{GLC2}. \medskip Namely, $$(\Gamma(\Op^\reg_\cG,-)\otimes…",72e15124bf4e253a655a52f0c59d3174767839044f7f033f050a8d345c287f1a,gaits3.tex,9898,9912
GLC3:proposition:p:IndCoh* Op mf via R,GLC3,prop,proposition,,p:IndCoh* Op mf via R,"Proof of \thmref{t:local Jacquet dual enh}, continuation",,,"\label{p:IndCoh* Op mf via R} \hfill \medskip \noindent{\em(a)} The functors \eqref{e:IndCoh* Op mf via R} and \eqref{e:IndCoh* Op mf via R P} are fully faithful at the pointwise level. \medskip \noindent{\em(b)} In the factorization setting, the functors \eqref{e:IndCoh* Op mf v…",c537d52a8bf848ee1e0e53519c98488d66f64c84d846976b0cf7a9c2daf95aed,gaits3.tex,9957,9970
GLC3:proposition:p:iota diag Op,GLC3,prop,proposition,,p:iota diag Op,"Proof of \thmref{t:local Jacquet dual enh}, continuation",,,"\label{p:iota diag Op} The functor \eqref{e:iota fact mod} admits a continuous right adjoint. Moreover, the natural transformation in the diagram $$ \xy (0,0)*+{\IndCoh^*(\Op^\Pmf_{\cG,\cP^-})}=""A""; (75,0)*+{\IndCoh^*((\Op^\Mmf_{\cG,\cP^-})^\wedge_\mf)}=""B""; (0,-30)*+{R_\cG^\Op\m…",af29693e252bdc2fc3da62e7cdfca280fa59fbd343126aa31a1b991867d44312,gaits3.tex,10124,10140
GLC3:remark:r:global IGP untl,GLC3,rem,remark,,r:global IGP untl,Eisenstein and constant term functors on the geometric side,,,"\label{r:global IGP untl} The contents of this remark will not be used in the sequel: \medskip One can show that the category $\left(\Dmod_{\frac{1}{2}}(\Bun_M)^{-,\on{enh}}\right)_{\Ran^{\on{untl}},\on{indep}}$ is equivalent to the category $\on{I}(G,P^-)^{\on{glob}}$ from \cite…",7329b571d6e6fd1518e70fafd713d6c678b7aa83dbb4712e79a1dbc675e25898,gaits3.tex,10428,10498
GLC3:lemma:l:approx prel,GLC3,lem,lemma,,l:approx prel,Eisenstein and constant term functors on the geometric side,,,"\label{l:approx prel} The functor \eqref{e:pre CT enh} factors via the quotient $$\Dmod_{\frac{1}{2}}(\Gr_{G,\ul{x}})^{\fL^+(P^-)_{\ul{x}}}\simeq \Dmod_{\frac{1}{2}}(\Gr_{G,\ul{x}})_{\fL^+(N^-_P)_{\ul{x}}}^{\fL^+(M)_{\ul{x}}}\twoheadrightarrow \Dmod_{\frac{1}{2}}(\Gr_{G,\ul{x}})_…",a1aefec767f0e31071651f2192c55c59c195a7bbc6da492aa0addc02d193c866,gaits3.tex,10626,10633
GLC3:remark:auto0076@L10660,GLC3,rem,remark,,,Eisenstein and constant term functors on the geometric side,,,"Note that by the same mechanism as in \lemref{l:KM to Sph gen}, the functor \begin{multline*} \Dmod_{\frac{1}{2}}(\Bun_G)^{-,\on{enh}_{\on{co}}}_{\ul{x}}=\Dmod_{\frac{1}{2}}(\Bun_G)\underset{\Sph_{G,\ul{x}}}\otimes \on{I}(G,P^-)_{\on{co},\ul{x}}^{\on{loc}}\to \\ \to \Dmod_{\frac{…",0505e85d9e94353d3af7e325a03b0d3bc9a8790351ca6d359eb7e7f3163b3aa8,gaits3.tex,10660,10669
GLC3:remark:auto0077@L10812,GLC3,rem,remark,,,Eisenstein and constant term functors on the geometric side,,,"In terms of the equivalence $$\left(\Dmod_{\frac{1}{2}}(\Bun_M)^{-,\on{enh}}\right)_{\Ran^{\on{untl}},\on{indep}}\simeq \on{I}(G,P^-)^{\on{glob}},$$ the resulting functor $$\Dmod_{\frac{1}{2}}(\Bun_G) \to \on{I}(G,P^-)^{\on{glob}}$$ identifies with the enhanced constant term func…",e061334532dfe147970b1c2b2640fed2c1c477a9f481406591b05029259cd8b4,gaits3.tex,10812,10820
GLC3:remark:auto0078@L11037,GLC3,rem,remark,,,Eisenstein and constant term functors on the geometric side,,,"In \cite{Ga3}, the functor $\Mir_{\Bun_G}$ was defined in the untwisted setting, i.e., for $\Dmod(\Bun_G)$ rather than for $\Dmod_{\frac{1}{2}}(\Bun_G)$. However, the same procedure defines is also for $\Dmod_{\frac{1}{2}}(\Bun_G)$, and the resulting functor has the same properti…",f89d4707dddec23b1a4189d7998b51c16f9c2058006f884b35d2229a69840d4e,gaits3.tex,11037,11043
GLC3:theorem:t:intertwiners,GLC3,thm,theorem,,t:intertwiners,Eisenstein and constant term functors on the geometric side,,,"\label{t:intertwiners} The following diagram commutes \begin{equation} \label{e:intertwiners} \CD \Dmod_{\frac{1}{2}}(\Bun_M)_{\on{co},\Ran}^{-,\on{enh}_{\on{co}}} @>{\Mir^{-,\on{enh}}_{\Bun_M,\tau}}>> \Dmod_{\frac{1}{2}}(\Bun_M)^{-,\on{enh}}_\Ran \\ @V{\Eis^{-,\on{enh}_{\on{co}}…",9546bd0dba8fe18d984417ae205ea3fd51c33d1d1a065b98e30325fc07d46b36,gaits3.tex,11086,11097
GLC3:remark:auto0080@L11099,GLC3,rem,remark,,,Eisenstein and constant term functors on the geometric side,,,"More precisely, \thmref{t:intertwiners} differs from \cite[Theorem 5.3.5(b)]{Ch2} in the following technical points: \begin{itemize} \item In \emph{loc.cit.}, the theorem was about the corresponding ``independent'' categories (see Remark \ref{r:global IGP untl}). Note that the fu…",2f0394ba447295a63b09c97e2b1c6b89d196750342144fb3b2d99d37c54e9d46,gaits3.tex,11099,11116
GLC3:remark:e:funct eq,GLC3,rem,remark,,e:funct eq,Eisenstein and constant term functors on the geometric side,,,"\thmref{t:intertwiners} generalizes the result of \cite[Theorem 4.1.2]{Ga3}, which says that the diagram \begin{equation} \label{e:funct eq} \CD \Dmod_{\frac{1}{2}}(\Bun_M)_{\on{co}} @>{\Mir_{\Bun_M,\tau}}>> \Dmod_{\frac{1}{2}}(\Bun_M) \\ @V{\Eis^-_{\on{co},*}[\delta_{N^-_P}]}VV…",cd8666008198af9aa479404e5de420b0f5f01bc5211fb0e2fe3e8202ba74e6c9,gaits3.tex,11118,11130
GLC3:corollary:c:intertwiners CT,GLC3,cor,corollary,,c:intertwiners CT,Eisenstein and constant term functors on the geometric side,,,"\label{c:intertwiners CT} The following diagram commutes: $$ \CD \Dmod_{\frac{1}{2}}(\Bun_M)_{\on{co}} @>{\Mir_{\Bun_M,\tau}}>> \Dmod_{\frac{1}{2}}(\Bun_M) \\ @A{\on{CT}^{-,\on{enh}}_{\on{co},?}[-\delta_{N^-_P}]}AA @AA{\on{CT}_*^{-,\on{enh}_{\on{co}}}[\delta_{N^-_P}]}A \\ \Dmod_{…",23ee93f08f34329c71b997369d4be4c8ac26a52a33978be4822895b9e47b5431,gaits3.tex,11142,11151
GLC3:corollary:c:intertwiners CT simple,GLC3,cor,corollary,,c:intertwiners CT simple,Eisenstein and constant term functors on the geometric side,,,"\label{c:intertwiners CT simple} The following diagram commutes: $$ \CD \Dmod_{\frac{1}{2}}(\Bun_M)_{\on{co}} @>{\Mir_{\Bun_M,\tau}}>> \Dmod_{\frac{1}{2}}(\Bun_M) \\ @A{\on{CT}^-_{\on{co},?}[-\delta_{N^-_P}]}AA @AA{\on{CT}_*^-[\delta_{N^-_P}]}A \\ \Dmod_{\frac{1}{2}}(\Bun_G)_{\on…",995968478ffa7c8e6dac4256a75ec2901af67faaa3c6e2920275d186fb2f4b2a,gaits3.tex,11154,11163
GLC3:corollary:c:twisted intertwiners,GLC3,cor,corollary,,c:twisted intertwiners,Eisenstein and constant term functors on the geometric side,,,"\label{c:twisted intertwiners} The following diagram commutes \begin{equation} \label{e:twisted intertwiners} \CD \Dmod_{\frac{1}{2}}(\Bun_M)_{\on{co},\CP_{Z_M},\Ran}^{-,\on{enh}_{\on{co}}} @>{\Mir^{-,\on{enh}}_{\Bun_M,\tau,\CP_{Z_M}}}>> \Dmod_{\frac{1}{2}}(\Bun_M)^{-,\on{enh}}_{…",c27d612b379acca4358a7ce643fc0f8d8c91bf529b0aa3886b370eef61e39829,gaits3.tex,11373,11383
GLC3:corollary:c:intertwiners twisted CT,GLC3,cor,corollary,,c:intertwiners twisted CT,Eisenstein and constant term functors on the geometric side,,,"\label{c:intertwiners twisted CT} The following diagram commutes: $$ \CD \Dmod_{\frac{1}{2}}(\Bun_M)_{\on{co}} @>{\Mir_{\Bun_M,\tau}}>> \Dmod_{\frac{1}{2}}(\Bun_M) \\ @A{\on{CT}^{-,\on{enh}}_{\on{co},?,\CP_{Z_M}}[-\delta_{N^-_P}]}AA @AA{\on{CT}_{*,\tau_M(\CP_{Z_M})}^{-,\on{enh}_{…",87607bb3921b9f3ce291830b5a620a2564549e1f0820cbc9a4f3ecea351393a9,gaits3.tex,11395,11404
GLC3:remark:auto0086@L11699,GLC3,rem,remark,,,Global interpretation of the enhanced functors,,,"The construction below could be coarsened and considered to take values in be given with values in $\Dmod_{\det^{\frac{1}{2}}_{G,M}}(\BunPmtpx)$, instead of $\Dmod_{\det^{\frac{1}{2}}_{G,M}}(\BunPmtpx)_{\on{co}/\Bun_M}$. However, we need the finer versions (i.e., with values in $…",681f9b9c72258a8236e493144196fe3d137aeba36906c2c22947583d724adf91,gaits3.tex,11699,11712
GLC3:proposition:p:* BunPt unital,GLC3,prop,proposition,,p:* BunPt unital,Global interpretation of the enhanced functors,,,\label{p:* BunPt unital} The left-lax unital structure on $\ul{(\pi_*\circ \wt\sfs^!)}^{\on{Av}}$ is strict.,d56b480a2577375e069a0cd7bd3c2595f26c540aab6a9b1f9ae59a41298750ea,gaits3.tex,11790,11792
GLC3:proposition:p:loc vs global CT enh co,GLC3,prop,proposition,,p:loc vs global CT enh co,Global interpretation of the enhanced functors,,,"\label{p:loc vs global CT enh co} There is a canonical isomorphism $$\on{CT}^{-,\on{enh}_{\on{co}},\on{glob}}_{*,\CZ} \simeq \on{CT}^{-,\on{enh}_{\on{co}}}_{*,\CZ},$$ as $\Sph_{M,\CZ}$-linear functors $$\Dmod_{\frac{1}{2}}(\Bun_G)_{\CZ}^{-,\on{enh}_{\on{co}}} \rightrightarrows \D…",d8ac2cd1592b743d82fe3ad1ca9117a1899b154533a18ee4570f6e37e4352a07,gaits3.tex,12016,12021
GLC3:lemma:l:approx,GLC3,lem,lemma,,l:approx,Global interpretation of the enhanced functors,,,\label{l:approx} There is a canonical isomorphism $$((\sff_{\ul{x}})_*\circ \sfs_{\ul{x}}^!)^{\on{Av}}\simeq (\pi_*\circ \wt\sfs^!)^{\on{Av}}_{\ul{x}}[2\cdot \on{shift}].$$,0dd696a72283f47d62de1884b8e7413141bcbd4185fe5fd26ff1c5a95c82045b,gaits3.tex,12053,12056
GLC3:corollary:c:loc vs global CT enh co,GLC3,cor,corollary,,c:loc vs global CT enh co,Global interpretation of the enhanced functors,,,"\label{c:loc vs global CT enh co} There is a canonical isomorphism $$\on{CT}^{-,\on{enh}_{\on{co}},\on{glob}}_* \simeq \on{CT}^{-,\on{enh}_{\on{co}}}_*,$$ as functors $$\Dmod_{\frac{1}{2}}(\Bun_G)_\Ran^{-,\on{enh}_{\on{co}}} \rightrightarrows \Dmod_{\frac{1}{2}}(\Bun_M).$$",a6a5f478f62272fe4ba349556616cd7809227adaab052646277214e9da9da1a3,gaits3.tex,12066,12071
GLC3:corollary:c:loc vs global Eis enh co,GLC3,cor,corollary,,c:loc vs global Eis enh co,Global interpretation of the enhanced functors,,,"\label{c:loc vs global Eis enh co} \hfill \smallskip \noindent{\em(a)} There is a canonical isomorphism $$\Eis^{-,\on{enh}_{\on{co}},\on{glob}}_{\on{co},*,\CZ}\simeq \Eis^{-,\on{enh}_{\on{co}}}_{\on{co},*,\CZ}$$ as $\Sph_{G,\CZ}$-linear functors $$\Dmod_{\frac{1}{2}}(\Bun_M)_{\on…",af390e71935d6265fa2a5c9b40bbd00aa1dc7c925b3ea2b2b19483bb4e85ceb0,gaits3.tex,12129,12145
GLC3:proposition:p:loc-to-glob Drinf defnd,GLC3,prop,proposition,,p:loc-to-glob Drinf defnd,Global interpretation of the enhanced functors,,,"\label{p:loc-to-glob Drinf defnd} \hfill \smallskip \noindent{\em(a)} The functor $(\pi_\CZ)_!$ is well-defined and is $(\Sph_G\otimes \Sph_M)_\CZ$-linear on the essential image of \begin{multline} \label{e:loc-to-glob Drinf defnd} \on{I}(G,P^-)^{\on{loc}}_\CZ\to \Dmod_{\det^{\fr…",f0f2557a26dfc3799129ff4be2eab6450d47a216d53f136737d250fce53bdc22,gaits3.tex,12269,12300
GLC3:lemma:auto0093@L12479,GLC3,lem,lemma,,,Global interpretation of the enhanced functors,,,"Under the above circumstances, $F^L$ is defined and is $\bA$-linear on the full subcategory of $\bD$ generated by $\bD^0$ under the action of $\bA$.",59f45a9c824d5a9f737e8e5e8da2019c0f6323eb901be8579f31a0288f8d255c,gaits3.tex,12479,12482
GLC3:lemma:l:Verdier duality loc vs glob,GLC3,lem,lemma,,l:Verdier duality loc vs glob,Global interpretation of the enhanced functors,,,"\label{l:Verdier duality loc vs glob} For $\CF\in (\on{I}(G,P^-)^{\on{loc}}_S)^c$ we have \begin{equation} \label{e:Verdier duality loc vs glob} \BD^{\on{glob}}((\pi_!\circ \wt\sfs^!)_S(\CF)) \simeq (\pi_*\circ \wt\sfs^!)^{\on{Av}}_\CZ(\BD^{\on{loc}}(\CF))[-2 \dim(\Bun_M)], \end{…",b6b48208eaf7530f8180687d02f4667f4254fe87deb3e9ab658d97e7ab7d336d,gaits3.tex,12524,12545
GLC3:corollary:c:! BunPt unital,GLC3,cor,corollary,,c:! BunPt unital,Global interpretation of the enhanced functors,,,\label{c:! BunPt unital} The right-lax unital structure on $\ul{(\pi_!\circ \wt\sfs)}$ is strict.,8d25be43c2ff40b6b615e8bd0f93f6b6d6e99106f60a0deadbdf8efab5c960db,gaits3.tex,12608,12610
GLC3:lemma:l:Eis enh glob,GLC3,lem,lemma,,l:Eis enh glob,Global interpretation of the enhanced functors,,,"\label{l:Eis enh glob} The functor $\on{pre-Eis}^{-,\on{enh},\on{glob}}_{!,\CZ}$ is the left adjoint of the functor \eqref{e:pre CT enh dual}.",4fe071bb499b823c2712e52d190d66928b109212077d309fee074bd7468c4558,gaits3.tex,12645,12647
GLC3:corollary:c:loc vs glob Eis ! enh,GLC3,cor,corollary,,c:loc vs glob Eis ! enh,Global interpretation of the enhanced functors,,,"\label{c:loc vs glob Eis ! enh} \hfill \smallskip \noindent{\em(a)} There is a canonical isomorphism $$\on{Eis}^{-,\on{enh},\on{glob}}_{!,\CZ}\simeq \on{Eis}^{-,\on{enh}}_{!,\CZ}$$ as $\Sph_{G,\CZ}$-linear functors $$\Dmod_{\frac{1}{2}}(\Bun_M)_{\CZ}^{-,\on{enh}} \rightrightarrow…",9c906984d2bf7a69a7ea59a3fbaf603d818cf82a6a108cb45a08cac64104c203,gaits3.tex,12717,12734
GLC3:corollary:c:loc vs global CT enh ? co,GLC3,cor,corollary,,c:loc vs global CT enh ? co,Global interpretation of the enhanced functors,,,"\label{c:loc vs global CT enh ? co} \hfill \smallskip \noindent{\em(a)} There is a canonical isomorphism $$\on{CT}^{-,\on{enh},\on{glob}}_{\on{co},?,\CZ}\simeq \on{CT}^{-,\on{enh}}_{\on{co},?,\CZ}$$ as $\Sph_{M,\CZ}$-linear functors $$\Dmod_{\frac{1}{2}}(\Bun_G)_{\on{co},\CZ}^{-,…",4a72b109084c63596dab495d6b6366d659e1a5206a7a2ad128d5bc0e3529a90c,gaits3.tex,12796,12812
GLC3:proposition:p:compact Eis,GLC3,prop,proposition,,p:compact Eis,Global interpretation of the enhanced functors,,,"\label{p:compact Eis} The functor $\Eis^-_{!*}$ identifies canonically with $\Eis^-_{!,\IC}$.",dd78014434987afc7e4e993d6a49122966b8f98b28cc3d9c693bf61b674a8c78,gaits3.tex,12856,12858
GLC3:corollary:c:compact CT,GLC3,cor,corollary,,c:compact CT,Global interpretation of the enhanced functors,,,"\label{c:compact CT} The functor $\on{CT}^-_{\on{co},!*}$ identifies canonically with $\on{CT}^-_{\on{co},?,\IC}$.",5f01c4c9304577616ab7018325fdb7ba7e57414838d932b9e332adfc8c1097ac,gaits3.tex,12862,12864
GLC3:theorem:t:CT co of Poinc,GLC3,thm,theorem,,t:CT co of Poinc,Interaction of parabolic induction with the Whittaker model,,,"\label{t:CT co of Poinc} For $\CZ\to \Ran$, the following diagram of functors commutes: \begin{equation} \label{e:CT co of Poinc *} \CD \Whit_*(G)_\CZ @>{\on{ins.unit}_\CZ}>> \Whit_*(G)_{\CZ^{\subseteq}} \\ @VV{\on{Poinc}_{G,*,\CZ}[2\delta_{(N_P)_{\rho_P(\omega_X)}}+\delta_{(N^-_…",93ec5745bfecef46e1236cb11a568616a95656444aa85e32f96d8e21ee4df512,gaits3.tex,12907,12945
GLC3:corollary:c:coeff of Eis !,GLC3,cor,corollary,,c:coeff of Eis !,Interaction of parabolic induction with the Whittaker model,,,"\label{c:coeff of Eis !} The following diagram of functors commutes: $$ \CD \Whit^!(G)_{\Ran^{\on{untl}},\on{indep}} @<{\on{emb.indep}_{\Whit^!(G)}^L}<< \Whit^!(G)_{\Ran^{\on{untl}}} @<{(J^{-,!}_{\Whit,\Theta})^\vee}<< \Whit^!(M)_{\Ran^{\on{untl}}} \\ @AA{\on{coeff}_{G,\on{untl}}…",3f88fe0be0890f66347e0b5d664b474c4191309da7a4fc0f18ca32c88f27cd5d,gaits3.tex,12972,12984
GLC3:lemma:l:indep L,GLC3,lem,lemma,,l:indep L,Interaction of parabolic induction with the Whittaker model,,,"\label{l:indep L} In the context of \cite[Lemma H.1.10]{GLC2} assume that $\ul\bC$ is dualizable as a crystal of categories over $\Ran_{\on{untl}}$. Then the functor left adjoint to $$\on{emb.indep}:\bC^{\on{loc}}_{\Ran^{\on{untl}},\on{indep}}\hookrightarrow \bC^{\on{loc}}_{\Ran^…",8fb7b736870cb2c97ffe0cf800a51ba22c83a3fdf60e201cb2a911d1ad75937c,gaits3.tex,13042,13053
GLC3:corollary:c:CT Poinc !,GLC3,cor,corollary,,c:CT Poinc !,Interaction of parabolic induction with the Whittaker model,,,"\label{c:CT Poinc !} For $\CZ\to \Ran$, the following diagram of functors commutes: $$ \CD \Whit^!(G)_\CZ @>{\on{ins.unit}_\CZ}>> \Whit^!(G)_{\CZ^{\subseteq}} \\ @VV{\on{Poinc}_{G,!,\CZ}[d]}V @VV{J^{-,!}_{\Whit,\tau}}V \\ \Dmod_{\frac{1}{2}}(\Bun_G)\otimes \Dmod(\CZ) & & \Whit^!(…",00895b21cb607829a8a5479a170772a4821541066fa5822322ff883499e3ef85,gaits3.tex,13066,13095
GLC3:theorem:t:Kevin,GLC3,thm,theorem,,t:Kevin,Interaction of parabolic induction with the Whittaker model,,,"\label{t:Kevin} The diagram \begin{equation} \label{e:Mir and Poinc} \CD \Whit^!(G)_\Ran @<{\Theta_{\Whit(G)}}<< \Whit_*(\Gr_G)_\Ran \\ @V{\Poinc_{G,!}}VV @VV{\Poinc_{G,*}[2\delta_{N_{\rho(\omega_X)}}]}V \\ \Dmod_{\frac{1}{2}}(\Bun_G) @<{\Mir_{\Bun_G}[2\delta_G]}<< \Dmod_{\frac{1…",6b068aee7471c4d734ce30d95a6cac8de1b448843497fb49636d8d2dbf549356,gaits3.tex,13102,13113
